total_loss,value_loss,policy_loss,_step,_runtime,_timestamp
2.2167282104492188,0.5443829298019409,1.6723453998565674,32,4138.433391145,1769414327.5054572
2.3526861667633057,0.5464270710945129,1.8062591552734375,33,4138.705449069,1769414327.7775476
2.357198715209961,0.5540357828140259,1.803162932395935,34,4138.979325799,1769414328.0514529
2.3413004875183105,0.5063176155090332,1.834982991218567,35,4139.252609083,1769414328.3246615
2.4077601432800293,0.584784746170044,1.8229752779006958,36,4139.320968978,1769414328.3931496
2.0420308113098145,0.44728878140449524,1.5947420597076416,37,4139.594006988,1769414328.6660721
2.4439666271209717,0.5600199103355408,1.8839466571807861,38,4139.867418548,1769414328.9394732
2.2560508251190186,0.5225898623466492,1.7334610223770142,39,4140.140764141,1769414329.2128346
2.506201982498169,0.552563488483429,1.9536384344100952,40,5970.385954756,1769416159.4582767
2.3297548294067383,0.5446294546127319,1.7851253747940063,41,5970.660713959,1769416159.7327805
2.1242573261260986,0.5103416442871094,1.6139156818389893,42,5970.933669897,1769416160.0057216
2.207786798477173,0.4989456534385681,1.70884108543396,43,5971.206412749,1769416160.2785602
2.260679244995117,0.5271750688552856,1.733504295349121,44,5971.379304375,1769416160.4514332
1.9729703664779663,0.4988671541213989,1.4741032123565674,45,5971.646504074,1769416160.7186055
2.3830039501190186,0.6222871541976929,1.7607167959213257,46,5971.906249007,1769416160.9783235
2.267354965209961,0.5557476878166199,1.7116072177886963,47,5972.165903273,1769416161.2380254
1.9942924976348877,0.5363317131996155,1.4579607248306274,48,5972.323810848,1769416161.3959353
1.9982008934020996,0.5105178952217102,1.4876830577850342,49,5972.58322547,1769416161.6552587
2.384702205657959,0.5536892414093018,1.8310129642486572,50,5972.842562893,1769416161.9146192
1.918080449104309,0.38006460666656494,1.5380158424377441,51,5973.101680371,1769416162.1737447
1.96855628490448,0.43389615416526794,1.5346601009368896,52,5973.260004107,1769416162.3321536
1.9482314586639404,0.4400620758533478,1.508169412612915,53,5973.529836381,1769416162.6018648
2.05672025680542,0.4759817123413086,1.5807385444641113,54,5973.79827062,1769416162.8702848
1.9459177255630493,0.4543486535549164,1.4915690422058105,55,5974.069367913,1769416163.1414025
2.08947491645813,0.4652625620365143,1.6242122650146484,56,7885.46259393,1769418074.5348454
1.9611601829528809,0.4583767056465149,1.5027835369110107,57,7885.73735575,1769418074.8093581
2.0451502799987793,0.47556692361831665,1.5695834159851074,58,7886.010394152,1769418075.0824459
1.8267953395843506,0.46624308824539185,1.3605523109436035,59,7886.283061814,1769418075.3551576
2.1008291244506836,0.5648559331893921,1.5359731912612915,60,7886.470678945,1769418075.5427723
2.04084849357605,0.4542340636253357,1.5866143703460693,61,7886.74442751,1769418075.8165007
2.1813716888427734,0.4756382703781128,1.7057335376739502,62,7887.016237132,1769418076.0882614
1.9724615812301636,0.39737018942832947,1.5750913619995117,63,7887.286999961,1769418076.359113
2.0294783115386963,0.4713459312915802,1.5581324100494385,64,7887.464301875,1769418076.5363746
1.8850324153900146,0.42400360107421875,1.461028814315796,65,7887.737586651,1769418076.8096545
2.0166823863983154,0.5013750195503235,1.5153074264526367,66,7888.009230008,1769418077.0812795
1.9831054210662842,0.3996237516403198,1.5834816694259644,67,7888.279561847,1769418077.3516438
1.7083953619003296,0.37778961658477783,1.3306057453155518,68,7888.455002297,1769418077.5270739
1.9880473613739014,0.4778742790222168,1.5101730823516846,69,7888.723805073,1769418077.7958853
1.809804916381836,0.4227312207221985,1.3870737552642822,70,7888.995259594,1769418078.0672588
